Date,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
2004-04-12,76.04969831546859,157.7357900906211,240.18722122418984,115.96691812885469,110.02192322236239,76.774580994216,207.684348358453,125.37633241577772,138.23556315413848,209.5495515412246,46.03920602446064,216.96175443083126,102.11772719863575,88.11014134433091,144.1240946358948,80.09357333109483,173.41438168315665,89.92910530066136,292.5432608051292,108.78534179090569
2004-04-13,77.92519008665228,159.19822518102092,239.87455687756642,118.00061195740625,112.38343855553936,76.40670048320871,210.83609257053473,127.02006564678334,140.73640969619586,210.99391057188518,46.4999936274221,220.39422611730535,103.36420954961699,90.2006898872947,144.87765893684076,81.40452056905866,175.86997537043226,89.66621802009446,307.4321466555121,106.98029527955457
2004-04-14,81.11556383009551,160.28984979206479,248.30104350795085,122.97762073619896,113.48546057152751,77.86367926199821,214.09484134575032,128.8699111815524,143.06594619728742,215.33607110183698,47.159247763519595,220.10289349518274,104.13992030793207,91.78830402641701,148.23057404921596,81.44582462572527,179.17898638177425,89.51284296841446,318.64601744782925,109.97564308635049
2004-04-15,81.5643289907078,160.53897136877774,247.94469366563422,120.25396656692774,113.69635741870749,77.0116100351882,211.02528484050634,131.68252833204505,143.8565315423146,217.01973195644393,47.15723359898581,217.0475489461515,103.97555159024117,91.12484604241574,148.37227890121065,80.23276466491316,181.44136575145183,88.77812305686838,321.7637378140314,108.75431635270019
2004-04-16,81.38045235769407,164.60648068523358,254.38880139803558,120.45121824260146,112.7309922687513,78.23088834562905,209.1663629090226,134.3340673512516,142.68058678970738,222.99133305528864,47.1642911796824,221.34904762329458,106.6929317731371,91.4539209276384,151.23114742724752,81.42153336052738,181.27797062544616,89.40628915952415,328.43912471929167,106.81650660496922
2004-04-19,79.7776692845991,164.43534735994712,253.55487790579718,120.81164228493779,112.2163433638143,78.08411953962299,211.01952833501483,133.49447603138685,141.42003170878357,222.5595383310449,47.17507447255367,220.3703019649898,106.33846788691761,89.48201100363342,150.69117851453905,81.59777293588103,178.51963177152837,89.63555499070723,325.46554007011304,105.88465715361035
2004-04-20,79.71605479367312,163.57092141076578,256.8522400188585,120.03982787137424,113.0617413147047,77.5417408154903,210.62440945180603,134.06650274562764,142.89960285554898,219.35437799384468,46.69655635087268,216.66227695333515,107.55120865917868,87.44115658163109,149.35875770377064,80.86180992023262,175.93697152155045,88.08414299314798,320.48715280467303,104.6502927617348
2004-04-21,80.06307905741483,166.36508977638334,254.80502053223987,117.06551026051008,112.62707234381686,77.04429098526852,212.7931980058839,134.81067448553355,143.42746703844676,216.70830530427628,47.12648496639464,218.03656978481195,106.87434581764835,90.42018661341537,147.21644025019992,81.84544462575192,177.13980336649135,87.74722980652926,317.61691254682455,104.47588583980337
2004-04-22,80.62234021239797,165.97926746931674,258.5482707306096,116.64722417919407,111.75414035692226,75.84969940261965,214.72530500360355,133.70053627031098,142.63691862978266,218.60499255214222,47.237485342198795,220.08247864764994,107.49142378664725,93.18533031611366,146.6098576012104,80.8653372080077,176.62449398671848,88.82622122632539,328.10498564288764,102.55987893656504
2004-04-23,80.11711638203958,170.99977580541147,243.5739329742642,113.89128737359772,110.52358789736785,74.28126543442082,210.78183438223937,132.18915367070207,142.03782316348563,219.72086411777653,46.29522647138088,205.52498935865788,108.6833069155893,92.55623063848863,145.36901332928525,80.24193522432326,176.84024839285547,89.05085770260689,319.6281266917681,102.25956401127551
2004-04-26,78.37648888433473,165.23013052893424,241.79215324991273,113.36245867334817,110.71865979286275,71.6507961722595,205.3921023569309,130.69828890140658,140.21454837218167,212.72462478934563,45.595992776586506,204.06619041346124,106.90952612458354,93.0848772061007,140.560183916279,80.1193973697786,176.17405873043,90.08194439581345,309.53541695519766,100.80060119239566
2004-04-27,78.33427464050871,162.98019918592718,238.89817155134443,112.54591875865827,110.6713460089161,71.04927421804106,205.71526248050156,129.28572298274696,139.5742410503202,214.21627250832037,44.92046997647915,200.99338393012243,108.14892904337859,91.43202468668939,140.28397093067608,80.10294213557027,174.7837632989118,89.8087731634839,302.24167321048054,99.66242958442993
2004-04-28,78.74130261026231,160.90261949955888,236.91108353546136,111.2711359598251,111.6171097348079,70.39558769148783,208.4789199323162,129.8824821381391,141.10150403115242,209.7545322180712,45.19855914554813,201.20792657441058,105.77140867909543,92.4944511183239,142.9003186275324,79.20725179614826,172.8560295957409,87.77095769842666,304.21955676552204,98.38975886711543
2004-04-29,80.79223418737152,160.15975741538142,238.34519740628912,112.0212092772196,112.44448843838349,72.72552158588745,214.6390299157054,133.92276041966616,139.52282125746416,216.70628069196428,46.250860123713366,201.05613554547972,104.4238694700996,93.60022352075235,146.867543340964,80.05261482322257,176.6945865654186,89.84934302931504,311.36164003124105,98.64018586171439
2004-04-30,81.91731313640707,160.50911190428633,242.47647405776064,112.16764753450008,112.81708713877747,72.84415169955739,214.48044852801166,134.61074640521304,139.00309731278094,215.9676172527109,46.4075063668312,200.9561350660035,102.91197789033184,93.83086740770945,147.04681909879838,79.79207383297063,179.04121871226144,89.3840242113595,306.03575738759906,98.44328661091582
2004-05-03,85.15739062932312,162.63837509193772,246.8817114245092,114.32471982121257,113.31089869669961,74.41488290889694,218.86615027377707,137.47472529656554,140.91258586749885,216.40058381301222,47.97226227945979,204.05204052239853,104.60373249428369,92.3385135454009,153.13964258332436,80.89098835920112,184.14342071955772,89.6268447625283,315.0252139855987,97.90691312621959
2004-05-04,81.83970108286395,165.5291200882348,244.32641890429022,115.2062124119927,112.69545677520996,74.01167810128783,220.06775271451602,141.09936453277575,139.74669393354455,218.04820947324322,48.346749631781314,205.9072790875184,102.55230405292608,90.68148616203882,154.33713115913088,80.5727723899493,180.53579652887024,89.29551192943296,323.0902679827768,99.83038590609064
2004-05-05,80.02634280942776,170.5644776680754,241.0546418294016,112.30752040182593,111.1715893937137,75.58741700273968,215.76421662769937,140.66860237919144,139.73589489760855,219.8744291649598,48.399798043019715,203.20863770585942,101.75695797104602,91.46527086407146,155.98193715236243,80.52258004848925,179.58501957731187,88.77724670475813,312.4781790293173,99.29024482368737
2004-05-06,79.66403674637125,168.0982149271437,242.41806073033055,110.92853858762612,112.32084461087281,75.72281443256674,211.6621824952995,140.09133538366882,137.92094654271713,216.56904995290574,48.66662791911258,198.90172661522766,101.27684368665007,93.0701527059744,157.9231395772495,80.66160685655501,179.4379107973188,89.27999117869483,310.41263380391746,98.66372902551146
2004-05-07,82.9331362324598,171.25589062596535,248.52847222284504,115.7740991249502,113.5315556707996,79.09969719323718,219.34653540679156,142.08709001197636,139.36617372977756,221.2087898329552,50.18218513142627,201.99320251802044,99.71133060507145,93.91030017290382,160.63029600091164,83.34950951972594,190.31076291326465,90.47550547771003,323.28155906160254,101.00371251133797
2004-05-10,82.19385592780188,170.0575519277207,251.81082024506568,113.30458427674894,111.77583681839532,78.36671875675687,216.68801598697297,141.52190624817987,137.91001601878628,219.89362364927896,49.56750153448411,197.04874137136096,98.10800809569484,90.45098631999983,159.04026446896765,82.87395434689242,188.39103529423073,90.18265418479942,319.3218036689839,96.3979118170434
2004-05-11,84.23192313975787,168.24809441310256,253.12593427139052,113.56457874725905,113.38781465027313,81.43593824682011,218.84715031346852,144.59835613533772,140.605513353944,223.86346892234937,50.56394346969153,202.363269675309,98.52741003902266,91.16112163225445,161.30067090268912,84.3695836477239,190.33193402612648,90.4912751432346,317.7156298690766,100.24440935319731
2004-05-12,83.66416155782873,169.6878236657501,259.67953537401604,112.32057555941601,114.30668768110728,82.28901175270305,226.91238221044432,144.14024652796468,138.84345048789933,227.22602313241165,50.52929959369755,202.9460044396681,98.94625123454576,91.80818121203686,162.20510273408334,84.59380074043625,191.32489597502763,90.09486462877663,327.85573965111365,101.96569137601728
2004-05-13,84.63384767144302,168.5138543750837,256.08805598739787,114.81668639646718,113.96498279794028,83.04088909634557,232.69850421584994,145.77024177328948,137.4558180967185,227.61913163405345,50.288916716532974,204.92100428433525,97.60877069069853,93.65383044844157,160.75090675620714,84.29735081885399,193.79257752075597,90.22673135985647,329.744813925952,102.43612719890245
2004-05-14,85.14910494978932,167.02996657008734,252.3273926388656,113.05499302825856,113.37083541942796,80.71546734711409,231.29147341587472,147.71165444268567,138.4465164636584,224.1033149599966,50.40680635705943,208.4943438402637,98.36264813630964,92.17503248964232,160.43415587702506,82.93395874591884,193.6593623505671,91.22495609833726,326.2310630883357,102.3460938696282
2004-05-17,83.48930334436275,166.46015333535854,244.19146892358881,112.22024542459398,113.56453107873517,79.02221921920759,234.1046017808936,147.60135277353945,136.95450930854577,223.82452912167145,49.9306662514067,204.52812720464712,99.30332290366245,92.0666919121831,161.17963641972958,83.29337672920754,188.97595831256635,91.99058884404525,335.4695448745012,102.50325128424453
2004-05-18,84.54729144849541,163.70400341850907,244.6603234177724,113.66968718646595,112.7469174826195,81.44309536915578,237.19958477403847,149.89220646712934,137.67666423664332,224.05026970349812,50.81781937244953,203.65789769004135,100.72858721052017,92.89985719237593,160.97749077548923,83.15548315485248,190.9923709820551,93.12133563812947,339.872648323094,104.2350494220996
2004-05-19,82.57670675309159,162.4094342681582,235.5067013372354,112.13553175155991,110.40316639163169,78.45093599397502,230.97981464053788,146.08457180196862,134.68122841129633,220.08149305345955,49.273951298298144,200.30838510123235,98.60880086593598,88.90691488305079,156.71161912978323,82.47774856621484,187.8065023885982,92.43828417838887,324.06765361933856,98.69126791132312
2004-05-20,84.91386952318165,166.09496677053207,242.74336500748328,113.40774146039439,111.46182780284448,80.69542767148337,241.4588577885869,149.9715758175182,139.35548415431512,220.27995516933996,49.992370781255566,209.5876014838572,101.37084504864242,90.39947091661814,159.31525901069602,83.70877570144172,191.55235866732977,93.12566713896655,334.212626104151,99.62481550082262
2004-05-21,84.83702622397769,162.10238668488742,237.96059738883022,110.39201970710305,111.4472099377432,81.60792214075914,241.11149545272085,145.96767601599763,139.26065548883557,216.37681018850577,48.747284000104926,204.93965971467782,101.11678056109079,88.63381150571196,159.817367731053,83.30429349010967,186.8734657019313,94.09073688582717,325.70443227503665,99.2031783464791
2004-05-24,85.20265673201129,162.41039836527747,237.29649177116255,111.69569687146637,114.26422011179147,83.25650936491448,246.56299143432085,150.64857579847936,140.1862259432551,220.49863319184064,48.867254370599305,206.43756211326033,102.65743313638838,88.01334897877716,160.8781811884551,85.1010024697401,186.41569007414233,94.03033744888246,323.1309965571853,101.3743489606428
2004-05-25,83.9789961170125,160.97482759056768,234.53542993488523,112.64451663792853,115.25530631708538,82.45145010677075,250.44130030697,148.1550284142128,140.11518638263587,222.00684010909572,48.23946642447088,208.7735477008931,101.1655001930444,87.74023076618282,160.55460684509816,83.62466791422241,183.99523972956038,94.58459601226761,313.67065246632404,99.73170772524078
2004-05-26,83.17108632566257,162.7737299809291,246.803279974307,112.30937500471585,113.89714662013859,83.8813380136821,249.72437857856923,150.80786542536782,140.50385630597728,225.98781047856048,49.20788751189237,207.7585497660585,100.93449467397915,89.52774485046365,164.0875689115554,82.72651551512838,188.8896696355995,94.53768136242411,313.55028985464395,100.12303021301318
2004-05-27,82.61821221288818,163.5799788656962,251.15060466278618,109.51936998319081,115.05089654503932,83.24010881196249,244.01350703847223,149.1426404418886,141.16646004697085,226.8378691244203,48.678708671268474,205.847164281161,100.5822633090527,88.2628010496631,164.37719325143257,83.01844381832501,186.41486725069345,95.58474767094229,310.34132830595763,99.80651552839215
2004-05-28,82.82431515658192,161.73481854746245,249.76269174232084,110.63489633516043,114.97875030235019,82.131007129956,241.118726942801,145.771241003106,143.06264769074537,224.17919534097126,49.15743388541233,209.4661421793396,99.329952468061,85.25730298141372,162.5227287968104,82.45836584877839,183.63531011798017,97.79561475010836,311.9280713678138,100.10575185174173
2004-05-31,84.57780857954172,162.85199819990163,247.7481712915699,109.58741683374038,114.79962564349715,82.95262663624368,238.8723954653887,146.50341111771235,142.8224458335137,224.0556094935171,48.23149275872825,209.0284538847148,98.83087059382866,86.36952132370598,160.71983168258558,82.64733871763,188.09289474882627,98.76084328604878,301.1577357179958,100.31368866831556
2004-06-01,85.02501297345331,162.36215286266372,243.0884473370066,110.76737840688256,114.90371738696928,82.89245610220735,239.50752994336767,142.24355956768548,143.06518180644028,224.85445240537447,47.56676790324536,205.5447586377165,97.24470277545134,85.37692647584042,162.66543482376207,81.79885284558765,187.1582164351299,99.9711450701457,305.5802386776214,100.6775962479753
2004-06-02,84.21353892106856,163.61384847614715,245.29554841385215,109.72078606270075,116.11458574311277,82.84682793559301,241.47028396708404,146.57010663474887,145.7238035700746,227.568493908649,48.47168304965089,214.0291547184804,98.78511698028075,85.24483309972281,161.92786579087922,82.64762978370568,188.83400683784873,99.32191698797865,306.58416364166146,100.46240712072903
2004-06-03,83.20785351326163,161.95366508849222,248.07468570648487,108.74661084490964,117.09905293270862,81.88218363539784,234.64686644836004,149.57508287106535,144.6272109252201,228.9554584260626,48.3922435978627,211.88973307576387,97.27302698578033,83.77182311112452,163.78637349728348,82.29030016995736,184.4011244397237,99.4233545726905,304.25594769490067,101.09754368337643
2004-06-04,80.74550660164596,164.04775843909027,245.75309560542058,108.87559807888888,117.14015074784973,82.7011292274444,231.0892581195268,151.63894264115848,144.31878504372128,229.98013308433212,47.34473124111446,214.3003084726046,96.89605666154416,79.80041882058086,161.3943472164577,82.027353806482,183.1353174425066,98.62516629670515,302.81044101147694,101.36244021772688
2004-06-07,79.9146302196369,167.60726526160323,237.8763236192189,108.05315229253351,115.2774721938036,81.06366296244244,227.5292108818274,149.74201291393118,144.93636538370666,233.15089220563476,46.473566878755754,213.66430909290207,97.60108320235695,76.97105042205077,158.65722953421476,80.92146366196752,182.92917346752068,98.79176355781938,301.33628834430965,99.68599926082979
2004-06-08,80.62346974155447,170.57503234385405,238.06973664770746,112.57279550823579,115.79659918404732,80.81763538533481,230.58514893444647,151.85366072186397,145.29183408439016,237.66238292196857,46.41334670230937,209.5263801983714,100.28154602123911,79.30474233152319,160.12486758267107,81.3694040110837,185.16060691666516,99.90030843779371,306.4270016665292,99.78598884085564
2004-06-09,79.89124583441222,172.09957182702564,242.9030833823038,113.5420709097708,116.25847070710205,80.88931045290268,230.0621584803442,151.3241722154067,144.72549493398458,234.37398178381525,46.72907474727777,206.92519994624635,97.42446906490717,79.23889635441017,159.72285907623987,81.0703959098687,184.1584243050933,99.9281119180022,309.9752427671924,99.4571517999598
2004-06-10,83.50376347148367,171.91968934218608,244.02854525678666,114.49668132931194,119.05869895759307,82.85299107384958,230.56082592571298,152.68894411032133,144.90449692215174,232.6102879074164,47.104750622107126,211.64142980791735,98.7295571479803,77.0039582222624,162.60361330118099,82.40346622221195,188.6085269201884,99.39842748121156,311.6198523157576,101.34519869627611
2004-06-11,83.7926334292801,173.09871863877228,248.4935089868239,119.10239906133752,119.91268860374143,83.89621645342356,227.7870246159222,155.39292921562185,144.84469527720327,231.70468574272087,46.53797600519465,211.90209546798488,100.22577584126154,76.85376298350626,164.87239126549355,81.99954845415685,190.01815536956056,99.43458997393046,314.3095710722837,102.95404598212765
2004-06-14,82.48177982824159,173.48551316578542,242.50942576068007,118.8366090857269,119.46224048752774,84.8171630871965,226.1735591941862,157.796722379729,146.03772418049923,229.4100301080688,46.68010210472151,209.29681361845067,99.38718580817861,75.36785139300748,164.02130374442515,82.1996203725502,193.21542832286954,98.76572083882154,314.9566680880303,104.13733569424917
2004-06-15,80.86879455376176,175.82229652144053,242.77133422201533,120.01331840792461,119.44393640575315,83.01843308595983,223.0136373856732,157.28261470216148,143.504468142564,229.8975693260318,46.93016464225931,206.3543395899417,97.91211202190435,75.7679285523232,162.39016394561233,81.58767044375294,193.42869134737003,98.63908125793189,308.09115267404246,102.34928792757958
2004-06-16,82.80103268434237,175.98791485162752,245.64706148518044,119.62289334428901,121.7026347770202,82.06508028704958,223.65989887213215,157.40430488317782,144.62869421435545,229.52003321299674,47.86989006815213,204.44000371818228,98.41873579370916,76.73679442484631,161.25643374264743,82.06305621965232,199.11912717086776,98.10318590878867,302.5017928806132,101.89128433655539
2004-06-17,82.6140002300514,178.23853578355232,246.68277944260458,121.02330699879333,120.96774770272212,83.51905959379668,222.95898975217375,157.6119528940727,147.04142528324365,226.87816876312357,47.41138637546315,205.01270301559495,98.02589622510195,77.31894833534152,159.5994308071186,81.4535836066939,203.1221435594196,98.39950794882874,305.28185435562125,103.03447476993092
2004-06-18,83.1196420977361,180.42518748812134,247.19119380614939,119.89985602767896,121.43461967985965,86.67804886829335,228.57904407374727,159.9278640580144,148.52097114462833,232.33504411551115,47.176863524526816,205.96356159888495,99.54051088508469,78.89739387018703,157.7286197740983,81.66834262680737,205.94424731320225,99.3761072092172,312.795269111375,103.24255692551023
2004-06-21,79.61018386716687,175.85279572231605,247.14773266271686,114.90279638899248,120.9717111131907,85.0707386062028,222.33668756405532,158.68037275469467,146.13532275819455,223.5656381342206,46.37564515773654,208.126289413504,97.4869524188028,76.96256955642745,152.0008653963333,80.54319229471638,202.8521953606737,98.99086010836388,305.147575831418,101.65877442880007
2004-06-22,81.00637511661168,173.62800314483482,253.84606003831993,116.95434139065281,121.87177227509376,85.29210597430011,224.2823594116916,158.00969961931662,146.5500902806771,231.9658124032043,46.76828643223482,213.2765387753428,99.06576821464203,78.9158541287473,152.7835240737451,80.35633791403998,204.0611601976499,98.3113618614354,301.67850105288295,101.45661644645013
2004-06-23,80.99857828519946,171.52158327408668,244.24127478645548,115.15030298304603,120.42422575012553,81.81610836363572,218.03658112744156,149.70931933805224,143.7520874413306,228.81418183464825,45.70045905318773,212.5992319886036,99.58386076286679,76.70414764993583,149.22597786718748,80.56037269969424,203.00375156574893,97.39384920593795,293.32506155223456,98.57297006346654
2004-06-24,80.9165122067135,165.23892361680262,239.57800516910103,114.68244381483031,120.26022316396312,79.64380371521892,208.9459090256798,148.8112189824826,140.9044920422161,227.46596672252446,45.03421711379087,212.3151416021872,97.68844648020956,74.61126670321896,145.59415542600536,79.20752440604099,202.43626929947135,96.30012121990376,284.10067521557517,99.24756461550372
2004-06-25,82.97115381914082,170.8910777248743,236.87176508739495,112.25666657512281,119.93052281392336,78.87847814516482,210.96030500004122,150.5924724910329,140.92025185433087,228.19207862450185,45.0580704008133,219.40396256883997,97.40197005024304,73.7321718685379,144.76316234241852,78.24991367577844,204.54488138854973,95.99509587389562,278.51896884158253,101.59226199527012
2004-06-28,82.47558275997466,173.43977427825098,244.50134431161607,112.95624342755211,122.18421126062012,80.21133325916,215.81039284000477,149.62002098556255,141.8811263948571,225.77668841804729,45.97584046008105,226.7755338453416,94.55189552261945,73.53666024810049,144.46600475314884,79.0114319865437,204.28705376234103,96.29798540548958,286.1955313914146,103.16021486307298
2004-06-29,82.99797256626702,174.6788371641577,246.12762527624076,112.2370998328627,121.82316401881812,80.83867180813948,217.1122350616881,151.88805349734795,140.32355207479657,228.3769837770818,46.18468926623344,223.82821220363974,92.71782982111644,72.66227805476154,142.94830335968075,77.73855436604637,198.50596692001164,96.15804847177615,287.2354677463429,103.37643420119898
2004-06-30,80.29222832220472,171.8958276290576,238.5236060574461,109.50401393284986,120.72804804801673,79.33617180506108,207.13853937556968,151.60856056307404,141.23694719944874,223.7464500711873,45.35341307414602,222.2073035638004,90.4356537882984,68.31495432908102,140.77995553934548,76.02507902046882,195.3881961721008,95.23404099385209,286.1973185352846,101.47884536332579
2004-07-01,76.81555917231783,173.28198568607635,236.16159806443946,110.5139213591267,121.11268824788783,78.52005329571342,205.17313773569802,149.7050575734471,141.1989077793175,219.43173610647935,44.98004997458405,218.25989662724132,89.93041822150656,67.0753718999339,136.2695596763109,75.86996647278065,192.94897267242226,95.83334069393692,290.32772154967824,98.24008889830648
2004-07-02,74.14733749856882,172.59124756426579,238.45795648722432,108.39901583936013,118.32289881479412,77.39431605298176,197.97769580145814,148.63772871940876,136.79197177294614,215.7579998787472,44.05616036932759,213.55191727034867,87.0978407599069,67.98423776864001,134.2996519488311,76.04683668632173,188.81056350962712,95.48604857160664,285.21175859255317,98.64491678519207
2004-07-05,75.23662045100048,172.15520235715363,239.15081514288968,107.03439463536756,118.55010143880456,77.1481629818767,199.44889151866298,148.69807494715542,136.9628890476472,216.43035911492854,44.22015664964293,217.82132148369624,87.81243992793988,69.05265584639385,135.76701826815017,76.47798989172668,192.27826649905904,96.39634490387098,282.1465641511311,97.43765945279648
2004-07-06,74.18549096591195,168.50911224696816,241.8906578469227,105.59507536703074,119.59149865412691,78.45733030517616,199.4168054796214,155.43307909241526,136.86976725875513,217.75506408541494,45.07104598795701,220.24365739563993,86.85080423214234,69.24459151596483,135.52315050526752,76.92485787650463,190.98363159365542,96.28605020729476,283.8395846410319,98.71083674787846
2004-07-07,72.29287031954367,169.22495258315274,238.12998111374122,106.98783445668643,118.51317744394427,76.56150960164526,193.37094446551885,154.89392726972366,135.56506389293318,213.38690981017666,44.16853636847007,218.99976673592732,85.73971105373639,67.11018366180772,132.92849361246817,76.22967756144824,188.737445217852,95.58955235116461,286.8290756545842,97.39049994517616
2004-07-08,72.01406745637567,169.76467399331244,227.58015260731256,108.92729275880532,115.09826473882259,73.31317980051146,189.92513210348295,152.14656698459186,132.4812648997593,209.69377717917897,43.30682956454615,208.38857004465976,86.69185325918252,66.5731466697621,131.08387811919445,74.41211321717766,181.59259515599265,93.93743705851043,282.32841984308766,97.05018242459909
2004-07-09,71.22823805694607,164.9162396512558,225.36029493576507,108.91571054829596,112.45155887863893,71.93040528254818,186.7061528232446,153.53712703324726,131.9165741645589,206.68454321499232,43.039588640722314,203.81651424474202,85.72688206330525,67.10312293513289,130.18869112085397,74.0021865987862,181.94645011204918,92.61739175843809,282.1931373337496,96.4971776232002
2004-07-12,72.29003255727817,166.18985923576892,225.0585639150668,107.50553821837975,113.17773394306421,72.04987281927119,186.60072920758213,151.64340740479543,133.57568911250718,208.74174908988343,42.72786572239446,201.11720542133673,86.0489452870098,69.56412281913109,130.61948192535314,75.59520722510385,182.09828925815782,92.72862850826006,294.3568633840884,98.66913150890275
2004-07-13,72.17081403348351,166.48121996677992,220.50730826145778,105.252135576451,112.49526154074394,70.867072937572,187.55005788315614,155.3544051782525,132.38523911254492,208.57516270919828,42.23568393715585,198.18257698637584,85.15231960592953,67.38766714809114,130.43303287919093,74.89687794768871,175.83631629270602,93.01933561549795,295.0352415041009,99.63746024128486
2004-07-14,71.29226211051662,167.66058289807643,219.08537563483512,103.14945885709712,111.70332410684323,71.6660191013465,185.7434284846487,149.5479343226722,132.80658612876675,203.44965571117922,42.18685884404989,196.9019795238529,83.66490903295356,65.78978536465107,130.71303300177115,74.08705650262402,172.93770577033783,92.70777574020126,299.3258805268639,98.34466984079307
2004-07-15,70.34712340186822,165.9559626281216,222.6007261219844,105.88643732063039,111.1960590683689,70.39057432798802,184.63705059930183,147.3875611360464,131.55031646466162,204.9340155258289,41.173445621066755,201.83842904286843,81.93647018962999,66.11322320236923,132.67396486400023,74.26279053741574,172.10084311713138,93.98983476456813,297.95349302269096,98.90287619322245
2004-07-16,70.12689829923262,166.12209745217567,225.4564188095812,104.55469086124592,111.70447916474231,70.46568365146277,185.37313998819945,150.5372553322837,132.44189062381383,210.1041654405758,40.220558275942594,196.50907266582692,83.9668374278852,64.92237692612977,132.67177332990235,74.64915610486995,174.74788294550464,94.98467050752254,309.3798256576815,98.36129146417693
2004-07-19,70.45907961489388,165.52885651246362,219.76947973190119,104.01176287970753,110.9891025150947,68.55943200743381,184.8917320940514,150.10289318683672,132.0304543120119,211.11119474908224,40.52857797145043,193.19575992314708,83.7908367873717,64.55378279355028,133.0167187060528,74.87671940537919,175.81001053347418,95.47842687596734,306.06081729423005,100.68962928523607
2004-07-20,68.37070695663802,164.16069835152675,216.6289527429281,101.03180714935253,109.89319735548999,66.89677024327239,183.82540297960531,145.93521337003205,129.17053602729132,208.36299320292557,39.58626852172841,192.14028696983635,79.64984110105468,63.46016785752477,132.34053281277912,73.64142196895041,171.81690807450178,94.43101589473137,302.78574554922574,98.8638765732459
2004-07-21,68.28211635108107,165.94667214234315,221.74830184123104,100.22325585990608,110.39168089861231,67.50805181810797,181.66510572548856,151.91396950085044,129.93303606010912,212.70424353532968,39.284716644495376,192.47880214464715,80.24210714686255,61.84791447802218,133.68172888689477,73.27907291129738,175.01378602262952,94.63723295767686,297.8747857631596,99.97104205891296
2004-07-22,67.89643295077697,169.3069047142656,228.44463427725762,101.09823972759003,110.46364015187307,68.12220173952265,178.90700965796654,154.45748343788765,129.61607274510376,214.0540740301013,38.96376849435168,195.59007184491227,80.77592653696422,62.964141743593736,134.74397431738473,72.7048880997762,179.18186630945766,94.41312264244138,301.49826799182233,102.079174462343
2004-07-23,69.0436466377511,169.83008098529194,236.2752085287938,102.41310018978058,111.26031585812626,67.74513583213245,183.32233274528667,156.7034322243241,131.2852281016155,217.36594395233618,39.76022485253725,201.12763913699308,80.73510550203468,64.29655102102464,135.98675000930194,73.44093267597913,182.79772982150308,93.91299295403157,301.06846585527813,104.5337627193293
2004-07-26,68.29923392357081,168.05259385539497,234.96593745073864,98.8066158142181,110.37913878779881,67.44122626386476,175.88051206662874,160.9735545809648,129.9544042120955,216.2836678846642,38.945509818254024,194.91427812185918,77.83403960900614,63.03419227374402,132.89919236765041,72.5269381871736,181.1522295665662,91.50854183559164,292.3649238591671,103.30866057796146
2004-07-27,67.59172002374102,166.2486020220834,229.931494359286,97.57305696148335,109.06344362480098,66.76894164740294,173.14987188847869,158.7998704595281,130.24938243523988,218.04461820770285,38.7787346900726,188.22040746093666,77.22987225941878,63.60868918589865,133.9440419168953,71.78172351717788,180.55361855381724,91.88375727628353,284.3053882878009,100.04505246291397
2004-07-28,67.12540005170491,167.61852141170075,231.74963937906435,97.62403431923441,110.235679199942,65.58105891997498,174.36476865086078,160.42852083687026,129.56146526463047,221.30826372713645,39.406359887002715,192.54616101542396,76.17695639962122,63.54836722348628,136.54067115957028,71.54796763261947,178.96032375838152,92.03681410943351,280.3268206597122,100.74109048477864
2004-07-29,64.92036929282986,165.51057849705043,230.2759034139856,96.32952252042747,108.67101649328146,65.27113187301966,170.83045766250945,154.2377754089287,125.94763777581109,216.23178469993363,38.598587998990105,188.44687362073645,74.78634549795319,61.80942127712194,131.4511070263371,71.13395184732448,173.91476571969667,90.99499709672611,274.84594719466685,99.54685105424063
2004-07-30,64.94945041622233,162.19891954608377,228.97594372089264,97.48192973927594,108.21761246633565,65.5278289130285,168.53181767507817,156.95952769971282,124.36294190981172,217.17958945343736,38.671953550867265,184.88794923672123,74.0851541958409,60.65796909935825,130.3298956747138,70.03975578197927,171.30866005134848,90.15152589308019,273.6222004623795,99.87332250746627
2004-08-02,64.17651009537644,163.62783203760353,225.81158369448525,93.80480731274106,107.32237001237961,65.35120066224607,166.19760170415097,150.34602003466588,122.55824774639696,218.2559202520438,38.57496347335519,181.2451750973632,72.36551070883438,56.69477396241486,125.22328091144533,69.77841529180238,167.28315171542093,87.9841123818573,274.19743434345867,100.81698258007812
2004-08-03,62.72392654995207,165.063666883707,229.39075227435714,94.41580258982636,107.69293274074461,66.01580668881047,168.2032361639655,149.71585101188694,122.38928061757959,220.69770188367045,38.389889927359,182.80320847609028,72.25612121216982,57.65103750686394,123.48166311989688,68.88610186092782,168.1466692301698,88.19081680302948,273.44539468429656,99.46991423281263
2004-08-04,60.35164310616301,161.48457966584675,224.70486895027136,90.1136914795234,107.82392935188123,64.02693034347747,164.96253961373657,145.53277997137835,121.47200438538977,213.9269267226623,37.097956059557966,177.00566721825163,72.43157264910742,56.39747291533579,121.21385161775831,68.14183664447644,166.68716872914086,86.08179959277939,265.46678388010776,98.41448663928716
